,device,device_type,model_name,model_category,batch_size,num_inference_steps,precision,model_parameters,inference_time,device_to_host_time,host_to_device_time,avg_time,communication_time,gpu_utilization,gpu_mem_used,gpu_mem_total,gpu_temp,gpu_power,gpu_count,cuda_version,cudnn_version,cuda_device_name,max_gpu_mem_allocated,max_gpu_mem_reserved
395,cuda,cuda,vgg19,vgg,64.0,512.0,float16,143667240.0,2.1875e-05,6.09375e-05,0.000615625,0.0448,0.0006765625,5.0,3741.0,40960.0,27.3333,72.8067,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
396,cuda,cuda,vgg19,vgg,16.0,1024.0,float32,143667240.0,8.125e-05,0.00011875,0.0006375,0.0134,0.0007562500000000001,19.6667,3741.0,40960.0,33.0,76.7367,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
397,cuda,cuda,vgg19,vgg,16.0,512.0,float32,143667240.0,8.75e-05,0.00011875,0.00064375,0.0135,0.0007625,19.6667,3741.0,40960.0,31.0,87.2767,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
398,cuda,cuda,vgg19,vgg,32.0,1024.0,float32,143667240.0,4.0625e-05,0.000115625,0.000634375,0.0254,0.00075,17.6667,3741.0,40960.0,35.6667,58.9033,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
399,cuda,cuda,vgg19,vgg,32.0,512.0,float32,143667240.0,4.0625e-05,0.000115625,0.000634375,0.0253,0.00075,20.0,3741.0,40960.0,34.0,98.2667,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
400,cuda,cuda,vgg19,vgg,64.0,1024.0,float32,143667240.0,2.5e-05,8.4375e-05,0.00063125,0.0474,0.000715625,16.3333,3741.0,40960.0,37.0,48.4867,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
401,cuda,cuda,vgg19,vgg,64.0,512.0,float32,143667240.0,2.5e-05,8.4375e-05,0.0006296875,0.0473,0.0007140625000000001,18.6667,3741.0,40960.0,36.3333,47.29,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
402,cuda,cuda,vgg19,vgg,16.0,1024.0,float64,143667240.0,0.0001125,0.00024375,0.01975625,0.3218,0.02,23.6667,3741.0,40960.0,39.6667,53.08,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
403,cuda,cuda,vgg19,vgg,16.0,512.0,float64,143667240.0,0.000125,0.00024375,0.0196875,0.3209,0.01993125,33.3333,3741.0,40960.0,40.0,103.76,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
404,cuda,cuda,vgg19,vgg,32.0,1024.0,float64,143667240.0,6.25e-05,0.0002375,0.01945625,0.6322,0.019693750000000003,33.3333,3741.0,40960.0,38.3333,51.2867,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
405,cuda,cuda,vgg19,vgg,32.0,512.0,float64,143667240.0,6.25e-05,0.000234375,0.01946875,0.6326,0.019703125,24.6667,3741.0,40960.0,38.6667,93.51,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
406,cuda,cuda,vgg19,vgg,64.0,1024.0,float64,143667240.0,3.125e-05,0.0001734375,0.019440625,1.2573,0.0196140625,33.3333,3741.0,40960.0,39.3333,67.83,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
407,cuda,cuda,vgg19,vgg,64.0,512.0,float64,143667240.0,4.375e-05,0.000178125,0.019390625,1.2552,0.019568750000000003,26.6667,3741.0,40960.0,39.3333,99.36,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
408,cuda,cuda,xception,misc,16.0,1024.0,bfloat16,22855952.0,0.00029375,6.25e-05,0.000425,0.0126,0.0004875,6.0,3741.0,40960.0,27.0,37.9133,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
409,cuda,cuda,xception,misc,16.0,512.0,bfloat16,22855952.0,0.000325,6.25e-05,0.000425,0.013,0.0004875,6.6667,3741.0,40960.0,27.0,35.2833,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
410,cuda,cuda,xception,misc,32.0,1024.0,bfloat16,22855952.0,0.00015,5.9375e-05,0.000503125,0.0227,0.0005625,7.3333,3741.0,40960.0,27.0,43.4667,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
411,cuda,cuda,xception,misc,32.0,512.0,bfloat16,22855952.0,0.000153125,5.9375e-05,0.0005,0.0228,0.000559375,7.3333,3741.0,40960.0,27.0,35.58,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
412,cuda,cuda,xception,misc,64.0,1024.0,bfloat16,22855952.0,7.5e-05,6.09375e-05,0.00055625,0.0443,0.0006171875,7.3333,3741.0,40960.0,27.3333,58.1933,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
413,cuda,cuda,xception,misc,64.0,512.0,bfloat16,22855952.0,7.5e-05,6.09375e-05,0.00055625,0.0443,0.0006171875,2.3333,3741.0,40960.0,27.3333,35.61,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
414,cuda,cuda,xception,misc,16.0,1024.0,float16,22855952.0,0.00030625,6.25e-05,0.0003875,0.0121,0.00045,4.0,3741.0,40960.0,28.0,35.78,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
415,cuda,cuda,xception,misc,16.0,512.0,float16,22855952.0,0.00045,6.25e-05,0.00038125,0.0143,0.00044375,4.0,3741.0,40960.0,31.3333,37.2567,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
416,cuda,cuda,xception,misc,32.0,1024.0,float16,22855952.0,0.00015625,5.9375e-05,0.00043125,0.0207,0.000490625,3.3333,3741.0,40960.0,26.6667,35.2867,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
417,cuda,cuda,xception,misc,32.0,512.0,float16,22855952.0,0.000159375,5.9375e-05,0.000428125,0.0207,0.00048750000000000003,3.3333,3741.0,40960.0,27.3333,36.2033,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
418,cuda,cuda,xception,misc,64.0,1024.0,float16,22855952.0,7.96875e-05,6.09375e-05,0.0004859375,0.0401,0.0005468749999999999,0.0,3741.0,40960.0,26.6667,39.24,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
419,cuda,cuda,xception,misc,64.0,512.0,float16,22855952.0,7.96875e-05,6.09375e-05,0.0004859375,0.0401,0.0005468749999999999,1.3333,3741.0,40960.0,26.6667,35.8633,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
420,cuda,cuda,xception,misc,16.0,1024.0,float32,22855952.0,0.00030625,0.00011875,0.00021875,0.0103,0.0003375,17.3333,3741.0,40960.0,31.0,82.1933,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
421,cuda,cuda,xception,misc,16.0,512.0,float32,22855952.0,0.000375,0.00011875,0.00023125,0.0115,0.00035,16.6667,3741.0,40960.0,29.3333,44.3733,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
422,cuda,cuda,xception,misc,32.0,1024.0,float32,22855952.0,0.000134375,0.000115625,0.000384375,0.0203,0.0005,17.6667,3741.0,40960.0,33.6667,102.1533,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
423,cuda,cuda,xception,misc,32.0,512.0,float32,22855952.0,0.000140625,0.000115625,0.00038125,0.0204,0.000496875,17.6667,3741.0,40960.0,32.0,103.5233,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
424,cuda,cuda,xception,misc,64.0,1024.0,float32,22855952.0,8.28125e-05,8.59375e-05,0.00040625,0.0367,0.0004921875,16.3333,3741.0,40960.0,35.6667,48.73,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
425,cuda,cuda,xception,misc,64.0,512.0,float32,22855952.0,8.28125e-05,8.59375e-05,0.00040625,0.0369,0.0004921875,15.0,3741.0,40960.0,34.3333,72.1233,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
426,cuda,cuda,xception,misc,16.0,1024.0,float64,22855952.0,0.0002625,0.0002375,0.001225,0.0275,0.0014625,13.6667,3741.0,40960.0,35.6667,50.3533,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
427,cuda,cuda,xception,misc,16.0,512.0,float64,22855952.0,0.00026875,0.0002375,0.00121875,0.0275,0.00145625,13.6667,3741.0,40960.0,35.6667,65.86,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
428,cuda,cuda,xception,misc,32.0,1024.0,float64,22855952.0,0.000146875,0.00023125,0.001340625,0.055,0.001571875,18.0,3741.0,40960.0,35.0,62.8467,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
429,cuda,cuda,xception,misc,32.0,512.0,float64,22855952.0,0.000146875,0.000234375,0.001340625,0.0551,0.001575,15.6667,3741.0,40960.0,35.0,103.6067,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
430,cuda,cuda,xception,misc,64.0,1024.0,float64,22855952.0,7.34375e-05,0.0001765625,0.0015078125,0.1125,0.001684375,9.0,3741.0,40960.0,34.6667,103.4133,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
431,cuda,cuda,xception,misc,64.0,512.0,float64,22855952.0,7.34375e-05,0.00016875,0.0015078125,0.112,0.0016765625,18.6667,3741.0,40960.0,34.6667,103.7633,3.0,11.7,8500.0,"NVIDIA A100-PCIE-40GB
",6262.74,9756.0
